"osm_id","name","addr.city","addr.full","addr.housenumber","addr.place","addr.postcode","addr.street","air_conditioning","amenity","area","barrier","building","building.levels","building.roof","building.structure","building.walls","capacity","contact.phone","denomination","description","district","ele","fixme","image","is_in","landuse","layer","level","location","name.de","name.en","name.fr","name.id","name.ru","name.zh","note","official_name","opening_hours","phone","place","place_of_worship","region","religion","service_times","source","subdistrict","tourism","tower.type","url","wall","website","wheelchair","wikidata","wikimedia_commons","wikipedia","st_geometry.sf_polygons.","geometry"
"316202285",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.2066974, 115.2067206, 115.2065527, 115.2063823, 115.2060744, 115.2061488, 115.2066974, -8.6597004, -8.6600878, -8.6600878, -8.6600725, -8.660069, -8.6597284, -8.6597004)),list(c(115.2066974, 115.2067206, 115.2065527, 115.2063823, 115.2060744, 115.2061488, 115.2066974, -8.6597004, -8.6600878, -8.6600878, -8.6600725, -8.660069, -8.6597284, -8.6597004))
"320786035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.2195065, 115.2193497, 115.2194768, 115.219507, 115.2197043, 115.2198369, 115.2196311, 115.2196467, 115.2195435, 115.2195219, 115.2195065, -8.6668048, -8.6671635, -8.6672178, -8.6671486, -8.6672329, -8.6669294, -8.6668415, -8.666806, -8.6667619, -8.6668114, -8.6668048)),list(c(115.2195065, 115.2193497, 115.2194768, 115.219507, 115.2197043, 115.2198369, 115.2196311, 115.2196467, 115.2195435, 115.2195219, 115.2195065, -8.6668048, -8.6671635, -8.6672178, -8.6671486, -8.6672329, -8.6669294, -8.6668415, -8.666806, -8.6667619, -8.6668114, -8.6668048))
"320786036",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.2198579, 115.2195428, 115.2195479, 115.2198631, 115.2198579, -8.6667787, -8.6667589, -8.6666789, -8.6666987, -8.6667787)),list(c(115.2198579, 115.2195428, 115.2195479, 115.2198631, 115.2198579, -8.6667787, -8.6667589, -8.6666789, -8.6666987, -8.6667787))
"320786037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.2194978, 115.2193234, 115.2193117, 115.2193962, 115.2194031, 115.2194931, 115.2194978, -8.6666825, -8.6666729, -8.6668804, -8.6668851, -8.6667622, -8.6667671, -8.6666825)),list(c(115.2194978, 115.2193234, 115.2193117, 115.2193962, 115.2194031, 115.2194931, 115.2194978, -8.6666825, -8.6666729, -8.6668804, -8.6668851, -8.6667622, -8.6667671, -8.6666825))
"320786040",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"sunni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muslim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.2216051, 115.2217715, 115.2217189, 115.2215524, 115.2216051, -8.6634043, -8.6634806, -8.6635927, -8.6635163, -8.6634043)),list(c(115.2216051, 115.2217715, 115.2217189, 115.2215524, 115.2216051, -8.6634043, -8.6634806, -8.6635927, -8.6635163, -8.6634043))
"356853673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.1660135, 115.1663934, 115.1664616, 115.1664901, 115.1665008, 115.1665087, 115.1664794, 115.1663238, 115.166332, 115.1661238, 115.1661247, 115.1660554, 115.1660298, 115.1660135, -8.2750635, -8.2750451, -8.2750418, -8.2756199, -8.2756376, -8.2756504, -8.2756861, -8.2756927, -8.2758823, -8.2758923, -8.2759093, -8.2759126, -8.2753939, -8.2750635)),list(c(115.1660135, 115.1663934, 115.1664616, 115.1664901, 115.1665008, 115.1665087, 115.1664794, 115.1663238, 115.166332, 115.1661238, 115.1661247, 115.1660554, 115.1660298, 115.1660135, -8.2750635, -8.2750451, -8.2750418, -8.2756199, -8.2756376, -8.2756504, -8.2756861, -8.2756927, -8.2758823, -8.2758923, -8.2759093, -8.2759126, -8.2753939, -8.2750635))
"373169844",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.1310733, 115.1311896, 115.1313152, 115.1311989, 115.1310733, -8.660061, -8.6601394, -8.6599573, -8.6598789, -8.660061)),list(c(115.1310733, 115.1311896, 115.1313152, 115.1311989, 115.1310733, -8.660061, -8.6601394, -8.6599573, -8.6598789, -8.660061))
"373170541",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.1254551, 115.1255391, 115.1256083, 115.1255244, 115.1254551, -8.6552663, -8.6553356, -8.6552535, -8.6551843, -8.6552663)),list(c(115.1254551, 115.1255391, 115.1256083, 115.1255244, 115.1254551, -8.6552663, -8.6553356, -8.6552535, -8.6551843, -8.6552663))
"374691101",NA,"Denpasar",NA,NA,NA,NA,"Jalan Badak Agung II",NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"christian",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.2308625, 115.2310577, 115.2310508, 115.2308557, 115.2308625, -8.6660865, -8.6660948, -8.6662524, -8.6662442, -8.6660865)),list(c(115.2308625, 115.2310577, 115.2310508, 115.2308557, 115.2308625, -8.6660865, -8.6660948, -8.6662524, -8.6662442, -8.6660865))
"386309264",NA,NA,NA,NA,NA,NA,NA,NA,"place_of_worship",NA,NA,"yes",NA,NA,NA,NA,NA,NA,"balinese_hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hindu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,list(c(115.1814442, 115.1814642, 115.1818123, 115.1817923, 115.1814442, -8.7498656, -8.7504517, -8.7504401, -8.7498541, -8.7498656)),list(c(115.1814442, 115.1814642, 115.1818123, 115.1817923, 115.1814442, -8.7498656, -8.7504517, -8.7504401, -8.7498541, -8.7498656))
